,2022-11-23
1390,@IEA “A 2021 study in the journal Nature found that 90% of coal and nearly 60% of oil and natural gas must be kept in the ground to allow even a halfway chance of meeting that 1.5-degree target—that amount of fuel is worth perhaps thirty trillion dollars.” https://t.co/GMreVAyfrq
1391,"@WHCOS @POTUS War, war, war, money to gun makers, money to pharma, money for oil and gas, but no money for the people. When the duopoly runs unopposed, the duopoly wins and the people lose. Every damned time."
1392,U.S. drillers add oil and gas rigs for second month in a row - Baker Hughes $BKR https://t.co/ZMNZgSKklI
1393,"@CelsiusEnergyFM @goldgurugaurav $6 is more than fair, what happens when nat gas ends up like the oil market, where everyone was expecting $130 oil and it’s been nothing but getting pounded"
1394,"Archeologists/scientists discovered human bodies are better suited in warm climate. They can survive in extreme cold because of ingenuity!
Humans 1st used fur of animals to survive in cold. Now oil, gas, &amp; coal gives us heating &amp; air conditioning. The Left wants to take that away"
1395,"@SaskiaHeijltjes I work in IT marketing and have turned down work for companies that were building software for the oil and gas industry. 

Great to see others being encouraged to do the same - it really needs the big players in the marketing and advertising space to do this to make a difference."
1396,Ban this mining across the country and watch how cheap oil &amp; gas becomes! https://t.co/H2ngz33DwH
1397,"I agree with bjorn lomborg that we need an urgent focus on cutting coal oil and gas use, not just building renewables.. https://t.co/EWxmZPgjcz"
1398,@Jim_Jordan Why did you vote against the oil and gas price gouging bill you hypocrite? https://t.co/z03a5DBVc0
1399,@sister__gaga Ofc European governments shouldn't have been dumb on nuclear energy she reliant on Russian oil and gas but that's a whole other thing
1400,"@ManUnitedZone_ @TelegraphDucker INEOS, which is majority owned by billionaire CEO James Ratcliffe, is an oil, gas and petrochemicals conglomerate, headquartered in London. It is one of the world’s largest petrochemicals companies, producing 22,300 tons of chemicals in 2019.

https://t.co/4y9m09DLL7"
1401,"@jim_duffus Really? Upwards or downwards? Didnt see you the type of guy who wants more big government and political ""NDP style"" hostility towards oil and gas Duff!"
1402,"Two/
+protesters in Kurdistan by opening fire in a bazaar in Izehand calling that a ""TERRORIST ATTACK""! Khuzestan is the most critical province economically and strategically, holding enormous resources such as oil, gas and water. So, it is not the regime's pleasant+
#MahsaAmini"
1403,"+protesters in Kurdistan by opening fire in a bazaar in Izehand calling that a ""TERRORIST ATTACK""! Khuzestan is the most critical province economically and strategically, holding enormous resources such as oil, gas and water. So, it is not the regime's pleasant+
#MahsaAmini"
1404,We need more MPs coming forward and saying no to new oil &amp; gas! Thanks for your support Richard. #StopRosebank #NoNewFields https://t.co/u9A29bcm9U
1405,Oil and gas drilling sector expects activity to pick up in 2023 https://t.co/1YNo5JnZ8L
1406,"@SenJohnKennedy None of the absolutely ridiculous policies (oil and gas/energy related) makes ANY rational sense.  Until China and India participate in real emission reduction, EVERYTHING we are doing is zero impact and meaningless."
1407,@WetNoodle69420 @WTAE Over 100 oil and gas companies went bankrupt under trump.
1408,@MartinR21again @JustStop_Oil @XRebellionUK @HK_London “More fossil fuels” will just be more to be sold on the global markets at high prices creating more profits for oil and gas companies without alleviating the price you pay. But you’ve already been told this…
1409,"@KingWatts02 @RealAndyLeeShow Won't some of the money be spent on heating, clothing, food etc going to various multi-national corporations like the Oil &amp; Gas corps?"
1410,@laurenboebert Is that coming from the same crystal ball that had your husband start an oil and gas consulting firm that made $42MILLION ? Just after the oil and gas committee gave you a seat? How many leases did you grant to your husband’s client list?
1411,https://t.co/XK3glgHeTC Baker Hughes oil rig count rises by 4 to 627 from 623 last wk.Nat Gas rigs down -2 in week
1412,SPIE Oil &amp; Gas Services Nigeria Recruitment 2022/2023 (2 Positions) https://t.co/UQ7w5h5oxt
1413,"1.  End the Federal Reserve
2.  Expand domestic oil and gas production
3.  Remove #PedoHitler via 25th Amendment
4.  Criminalize transitioning children https://t.co/KyobSEymlP"
1414,"@CourtEllingson @djclimenhaga Daniel Smith all the way.
Best for Alberta.
I ❤ Alberta Gas and Oil.
I ❤ Alberta coal
I ❤ Alberta beef
I ❤ Alberta farmers. 
If you don't.... you don't deserve to be in Alberta.
Go live in an apartment."
1415,Medical Fir Oil &amp; Gas in Oman Desert #oman #pakistani #foryou #trand #Video #foryoupage #Tranding #PakArmy https://t.co/E2nbBRgwhG https://t.co/bskupH170D
1416,"Gas and Oil Prices Dip in Time for Busiest Travel Day of the Year / https://t.co/aKKPvCMEDx
.
It’s the busiest travel day of the year, so there’s no better time to bring back our old pal: Gas Price Watch. According to AAA, The ave…
.
https://t.co/MWNhcYxGDa
Your Car Buying HERO! https://t.co/TEX8y7sFp8"
1417,"@Textrovert12 @YuhBoyFoxy @beerushakai @losvikingox @Qatari Sorry, #vatniks closed Jamal and destroyed NS1 and 2. Putin behaved like a toddler, when he recognized, Europe will never again need gas from ruzzia. Although gas wasn't sanctioned. Next oil. https://t.co/ACxmF1EDaw"
1418,"@Bugs_apl @benshapiro let me take this 1 by 1.
gas prices-we wouldn't be in this issue if biden hadn't fucked a pipeline-actually honored the federal mandate for auctioning gas/oil prospecting/drilling permits.
who the fuck cares if inflation is ""moderating"" when his garbage policies caused it?"
1419,"@Gugo907 Great chart but the number of shares they can buy back in future periods has something to do with the future share price.  You make a great contribution to the oil &amp; gas discussion but leave the ""years to go private"" type of rhetoric to @ericnuttall."
1420,"@davecoopcourier @martshaw163 @JustStop_Oil @XRebellionUK @HK_London So the science that states how important a trace gas 1% of 1% of the total atmosphere is to all organic life forms plants animals, and fish, and you want to get rid of it?"
1421,"@bjames280961 @climateboss1949 @keepsafepat @JustStop_Oil @BBCLookEast @BBC_HaveYourSay What? It's quite clear in the bio ""Demanding the UK Government ends all new oil and gas"". Electricity can be easily covered by renewable sources, many of these products cannot yet be replaced FF free."
1422,"Revenue came in at $3,752,046, up from $982,966 in Q3 2021.
Net income was $938,968, up from ($1,270,030) in Q3 2021.

@Prospera_Energy is announcing record profitability for Q3 2022. #TSXV: $PEI

#oil #energy #gas #finance https://t.co/4e8PBVVqZm"
1423,"The UK North Sea, one of the world’s most mature oil and gas producing basins, will see spending on decommissioning of wells and infrastructure total nearly $24 billion (20 billion British pounds) over the next decade to 2031.    The decommissioning sect… https://t.co/SpNqrUJUuM"
1424,"#OOTT | US Baker Hughes Rig Count 25-Nov: 784 (est 786; prev 782)
- Rotary Gas Rigs: 155 (est 157; prev 157)
- Rotary Oil Rigs: 627 (est 626; prev 623)  
via LiveSquawk"
1425,"@WIONews Don't get this price cap crap. I go to Walmart, pick up a 75'inch Samsung TV and tell the cashier I will only pay $5 for it cause my community/neighborhood has put a price cap.. Walmart simply won't sell me. If Russian gas is taken off, then see what happens to oil price!!"
1426,@BillyKelleherEU @RenewEurope @fiannafailparty Now that is stupid stuff. Trying to punch at the Bear eventually they find ways of inflicting damage eg. Oil an gas
1427,"@BonHodl @ABDanielleSmith From the surplus of oil and gas.  Well done Alberta.  
The greenies and federal libclowns are the culprits destroying the rest of Canada."
1428,وزير الطاقة السعودي يعلن بدء #أرامكو وسابك تحويل النفط إلى بتروكيماويات في مدينة رأس الخير بسعة تبلغ 400 ألف برميل يومياً https://t.co/wrQOoDMDmq #العربية
1429,@maxogundu @donmega147 @AgbalayaF @DeleFarotimi @pappy1653 @PH4PeterObi @DotunAdegoke3 @saky_mahmoud @_igbalodeEngr @HonNonsoNwankwo @FSNG123 The International Airport in Enugu was built by Federal. yet they keep shouting airport in lagos as if FG did not build one in SE. Let Anambra take advantage of its closeness to SS oil and gas industries
1430,وزير الطاقة السعودي يعلن بدء #أرامكو وسابك تحويل النفط إلى بتروكيماويات في مدينة رأس الخير بسعة تبلغ 400 ألف برميل يومياً https://t.co/7af3LOPzvm #العربية
1431,@BBCNews Probably the hydrocarbon lubrication for the bearings. Bloody oil and gas.
1432,@afcstuff Massive W. Footballers are not politicians. What are the politicians doing about it. Britain still buys a major percentage of oil and gas from Qatar and sell arms to Saudi Arabia and wants footballers to turn to politicians whiles they do nothing
1433,@WHCOS @POTUS Never anything about a wide open border. Never anything about crime in cities. Gas prices down because of the federal reserve and crude price came down because supply is higher because people cant afford to drive . Going fwd with his anti oil and gas policy we are so screwed
1434,"Both the pandemic and the war in Ukraine are major events that have caused wild gyrations in the oil market. Today, where do gas prices stand compared to typical levels? https://t.co/hEwZ48Jn0U https://t.co/hYxNwpfyui"
1435,"@IlvesToomas All fine points, but can you please stop sending Putin money for oil&amp;gas to fund his genocide of Ukraine?"
1436,Baker Hughes oil rig count rises by 4 to 627 from 623 last wk.Nat Gas rigs down -2 in week https://t.co/eQUsTFdL0N #News
1437,"Baker Hughes oil rig count rises by 4 to 627 from 623 last wk.Nat Gas rigs down -2 in week: An early release for the Baker Hughes rig count as we head into the holiday weekend shows:

… https://t.co/9s0wc0ZqSZ  | https://t.co/kFelzSheiv  | https://t.co/1PJO4L7EKd #forex #trading"
1438,The clean hydrogen opportunity for hydrocarbon-rich countries https://t.co/zxlet1uBxm https://t.co/6NvL7qjsYw
1439,"350CO is hiring a ""Beyond Oil &amp; Gas Campaign Coordinator"". Please spread the word! https://t.co/ko3JMaCNhk"
1440,"The CWS Toolbox can help oil and gas companies avoid negative headlines and ensure safety. Our platform offers a range of services, from compliance monitoring to incident management. We can help you create a safe and compliant operation. Go to https://t.co/AaAlEqhpti https://t.co/k0TKpOGMxA"
1441,"Don't you love when a non-oil/gas lawyer busts up your deal because they don't understand oil/gas law?

Happy Thanksgiving y'all."
1442,"@GarethJohnsonMP if the UK government had made a real attempt to put all resources into green energy rather than issuing new oil and gas licenses @JustStop_Oil wouldn't be required. Protection of our planet is not terrorism, ITS THE OPPOSITE #ClimateCrisis #fire #massextinction"
1443,"Baker Hughes oil rig count rises by 4 to 627 from 623 last wk.Nat Gas rigs down -2 in week
https://t.co/0LLRaDpT3Z"
1444,"ACTION NEEDED: Please take a moment to #SaveGrouse. @BLMUtah's Third Quarter 2023 Oil and Gas Lease Sale scoping information shows parcels that overlap with habitat for greater sage-grouse, including priority habitat management areas. https://t.co/cPawZBiLe4"
1445,Sarat Sethi says oil and gas will ‘stay the leader’ https://t.co/C0p7F9nqqh
1446,"@GG37374104 A small house in NS ~900 sq feet cost 2400 to heat (oil) 1.5 years ago. This winter it will cost over 6300!  A medium size house was 4000 and now expected to be over 10,500. Most areas outside of Halifax have no access to natural gas as it flows from NS to the USA!"
