,2022-11-25
3276,"Yet another milestone in our journey. We are proud to partner with the Association of Scientific &amp; Technical Officers of ONGC, the pioneers of oil exploration in India and the largest crude oil and natural gas company in the country.

#AxisBank #ONGC https://t.co/XwqxFj4fZC"
3277,"There go the Suburbs - the American oil and natural gas industries, and BAN fracking."
3278,"Dear Nigerians, Saudi Arabia did not deploy real-time monitoring technologies of their oil &amp; gas businesses because of crude oil theft and vandalism. It was done for optimal management &amp; accountability of their hydrocarbon resources. We can deploy similar technologies in Nigeria"
3279,@TiceRichard @TiceRichard Do you advocate for nationalising oil/gas extraction and power generation?
3280,"I don’t like seeing trees like this felled but…
Greens don’t want plastics
Greens don’t want oil &amp; gas
Making glass is energy intensive
Greens want biomass
Greens want sustainable building (with wood)

So do we never cut down trees? What’s the answer for 8 bln people? https://t.co/1wEcvmoDb2"
3281,Shares in US oil and gas producer jump after energy regulator authorises increased stake
3282,"@Lyobserver Ankara is seeking to force Libya into economic dependence on Turkey, exploit any gas reserves on the Libyan coast, impose a treaty in Tripoli to take control of a significant portion of the country's oil and gas wealth, and force Libya to back Erdoğan’s territorial claims."
3283,"Advanced connectivity and grid modernisation to enable smart cities of the future
.
https://t.co/uHLPCJEngL
.
@hitachienergy
#MTEexpos #MTEnews #ProductNews #HitachiEnergy #GridModernisation #IIoTapplications #SmartCities #Oil #Gas #Manufacturing #MiningOperations https://t.co/xi3jaxR0bO"
3284,@PrzemyslawChmi3 @VS_shekhawat01 @SamRamani2 Why should you buy pricier gas and oil if there's 70$/b/m²
3285,"@SkyTG24 Con sanzioni economiche la russia soffre, anche Nabiulina della Banca Centrale lo ha spiegato, ma troverà un nuovo equilibrio, a livelli infimi, ma lo troverà. Non sarà invece in grado di reggere in alcun modo alla chiusura definitiva degli acquisti di oil&amp;gas da EU."
3286,Soaring oil and gas prices boost first-quarter earnings at French energy group
3288,"@ultrabakedrun @ShayCormac_1 @Trumplicanchic1 @JenMolina46 Those are not the real numbers. Now look at the speeches where he brags about all they are doing to destroy the oil and gas business including ESG and keeping banks from funding projects.  We need a lot more than 12M right now from us due to Russia and OPEC;so, not meeting demand"
3289,"A status report on the progress on Uganda's oil and gas projects shows that as of June 2022,contracts worth $6.8b (about Ugx. 25 trillion) have been approved.
One of these $1.7B is going to local companies. https://t.co/ROWjmiRAQJ"
3290,@Haig29992612 @anonymousUSXX @NeilPHauer sure and that’s why azeris are drinking their own oil and gas so they can make space for russian in the pipes
3291,"@RealGeorgeWebb1 as I recall, in the late 1980's the indian tribes in the 4 corners area were owed $5 billion USD for fraudulent metering of gas and oil drilled on their reservation."
3292,"You are a stupid parrot of trumps 
Republicans bitch
Biden is the one 
Who block saudia and is selling oil and gas to europe
Trump is only selling his sperm and baking air"
3293,@JEChalmers @AlboMP @australian Nothing wrong with emissions that are productive. Check labor leaders tweets. Soppy sooky vote buying wonky wus peddling pap. Worthless emissions to blow fake praise up the party’s but. Coal oil gas much better
3294,@VedikaBhaia Oil and Gas.
3295,"The National Assembly was informed on Wednesday that a high-power delegation will soon visit Russia to negotiate any possibility of long-term cooperation to acquire gas and oil in order to address the increasing energy crisis. 
https://t.co/SplkuLqiky
#Russia #Oil #Gas #News https://t.co/2XAZ0i3zyM"
3296,"@anwaribrahim Many thanks, At the moment of difficulty everyone, including the public, should take a cut to prioritise national development and progress. I do wonder though, what happened to the money from oil and gas?"
3298,"@SavvyRinu In support of his  job creation initiative, he will launch a new National 
Industrial Policy that will focus on special intervention to 
reinvigorate specific strategic industries. These include Textiles, 
Cement, Steel, Oil, Gas, Petrochemicals,"
3299,"@SjonnieVeenstra @obk @redbull @avalaina @Max33Verstappen Europeans are stupid, because they lost their freedom and layd under the US goverment. Cheap gas from Russia is a weapon of Putin! Yes, please, give me all the cheap gas, oil, metals, please, please kill me with cheap food and cheap products!"
3300,Falcon Oil &amp;amp; Gas Ltd. - Filing of Interim Financial Statements  https://t.co/ikzIUeua7Q
3301,"@MayoIsSpicyy I wish he was so we could afford gas, groceries and heat oil"
3302,SAUDI ARABIA – LONG TERM  FOR LEADING OIL &amp; GAS COMPANY JOBS https://t.co/TZD2IxvDi9
3303,"India and Gulf Cooperation Council decides to pursue resumption of FTA negotiations.

GCC countries contribute almost 35 % of the country's oil imports and 70 % of gas imports: Union Minister @PiyushGoyal speaks at signing ceremony of resumption of India-GCC FTA negotiations. https://t.co/lflIdUYjg8"
3304,@RishiSunak @Jeremy_Hunt so you think subsidising you friends at the big oil and gas providers is working for people like this poor lady? https://t.co/vma0t9SpeH
3305,@Ramy_Sawma And why the Europe doesn't cap the US oil and gas that's said to be triple to quadruple times the Russian oil and gas? Aren't these Euro-US politicians indulging in daylight robbery of their own consumers in the name of teaching a lesson to Russia? Think of it.
3306,"A status report on the progress on Uganda's oil and gas projects shows that as of June 2022,contracts worth $6.8b (about Ugx. 25 trillion) have been approved. https://t.co/0SQJIiPAzG"
3307,"@ewarren Glad you can afford thanksgiving, while the rest of us have decided between food , gas and heating oil. Your 5 trillion spent has destroyed us"
3308,Falcon Oil &amp; Gas Ltd. – Filing of Interim Financial Statements https://t.co/3JYByK6DUB
3309,"ANZ Bank says the carbon emissions from its oil and gas customers will fall by the end of this decade, and it could dump high-emitting clients from 2025. https://t.co/WeYeeFjzjn"
3310,"who on the other side breaks the oil pipeline from Russia to Europe,...,,
Russia's oil line, Russia locked the valve, no need to attack,,,,... build a submarine to protect the gas line .....,,,,
I think the Water kid....,,,,
HNa https://t.co/Uzhhv70fJp"
3311,🥖🥞🍯🍞🥐🥖🍎🍐🍊🥫🍳🥚🍋🍌🍉🥦🍎🍍🍑🍇🍓🍅🥕🌽🍳🥚🍲🍐🍳🥚🍤Norway’s government halts oil and gas strike
3312,$FOLGF $FO:CA $FOLGF NEW ARTICLE : Falcon Oil &amp; Gas GAAP EPS of $0.001 https://t.co/VGs38zQhs0 Get all the latest $FOLGF related news here : https://t.co/pBWJCFZC2U
3314,"MILLION PARTS 30 Gallon Gas Caddy Tank Oil Transfer Hand Pump Diesel Kerosene Storage Can with 4 Wheels for Cars Lawn Mowers WTT8P3O

https://t.co/tQu4o0Ddxo https://t.co/HEa2mYRPFf"
3315,"6AN Fuel Line Hose Kit, FIXITOK 20Ft 3/8'' Fuel Line Nylon Stainless Steel Braided Oil/Gas/Fuel Hose Fitting Kit w/ 10Pcs Swi SMNLQZQ

https://t.co/6gFQwn2oMn https://t.co/EY5rozKp7a"
3316,"A majority of Quebecers want the province to develop its oil and energy potential, a new poll has found. 

https://t.co/fFHGRGm6RE"
3317,🍎🍳🥚🥨🥩🍖🍗🍍🍑🥓🥙🍑🍳🥚🍤🍖🍗🍊🍇🍓🍬🍫🍿🍩🍪🍒🍈🥑🍳🥚🍤🍒🍊🍯Oil and gas entrepreneur’s Kistos vehicle agrees deal for 20% of four assets from France’s TotalEnergies
3318,"@WarrenEssex @northfrederick @JeremyVineOn5 @StewartHosieSNP @cladoon72 @theJeremyVine @OwenJones84 We have lost sovereignty to England. 
The EU is voluntary the UK is a prison where the English take our resources- what country has over 90% of UK water, oil, gas, natural resources- Scotland. Hence why you keep us prisoners.
It worked so well in Ireland and India did it not?"
3319,"@sophielouisecc Can you and Simon bang your heads together, you are confusing “each” other, it’s net zero, then it’s Putins fault when in fact it’s neither, it’s the overwhelming greed of the oil companies and gas/electric companies plus the total incompetence of a Government void of empathy!"
3320,$FOLGF $FO:CA - Falcon Oil &amp; Gas GAAP EPS of $0.001 https://t.co/EUsYLQpVlj
3321,"@expert_foreign @MaheshPatange @MumbaichaDon 😅😅😅

Modi meanwhile is bizzee saving his ass in Gujarat and Bhakts have already given 4-5 masterstrokes in foreign policy.

Abey chumtiyo show us which of his Foreign policy has brought windfall gains to Indian citizens. We are still paying for Oil and Gas more than Europe."
3322,"#PSX Midday Summary
KSE100 – 42,955.91 +52.26 (+0.12%)
Top Contributor to KSE 100 – Oil &amp; Gas Exploration Companies (+35.28 pts)
Market Volume – 87.81 mn
Volume Leader – $DFML (+6.13%)
Highest Change – Textile Spinning (+0.79%)

#StockMarket #KSE100 https://t.co/LSfYH17IJt"
3323,Energy utilized while engage oil and gas host Communities. https://t.co/a2jMkyCQH9
3324,"Happening Now;
We are at @MestilHotel where @PAU_Uganda has organized an engagement with @GCOFUG and @PRAU_Uganda to brief them on the progress and development of Uganda's oil and gas sector https://t.co/XgRaQmmLsk"
3325,Bupati Siak Hadiri 3RD International Convention on Indonesian Upstream Oil and Gas 2022 https://t.co/MA2yGmentv
3326,"Predictive analysis can be used in almost all sectors, for instance, healthcare, telecommunications, oil and gas, insurance, travel, retail, financial services, and pharmaceuticals."
3328,"Τα “ναυάγια”, η Κριστίν και τα… προσχήματα, οι επενδύσεις της Motor Oil, όλο και πιο ψηλά η ΤΕΝΕΡΓ, το σχέδιο Energean Oil &amp; Gas, Σταϊκούρας-τραπεζίτες, οι Ολλανδοί και τα πακέτα της Alpha Bank και η AutoHellas στον FTSELarge Cap https://t.co/q6IXerRYug"
3329,Anyone seen @Keir_Starmer ? FTSE 100 &amp; 250 are both up @ 7477 &amp; 19578. Gas is at a 6 month low @ $7.58 &amp; oil at 8 month low of $84.87 The £ is at $1.21 &amp; €1.17 where they were in August. Hey @Keir_Starmer any more smarmy tweets on a crashed economy without setting your own plan?
3330,"@KyivIndependent That is a dumb, clueless calculation. the quoted amount is fraction of lost military equipment alone. As for lost revenues from: Oil &amp; Gas, Europe was once sending over a billion Euros a day?"
3331,#GNW (#AIM: #FOG) Falcon Oil &amp; Gas Ltd.: Falcon Oil &amp; Gas Ltd. - Filing of Interim Financial Statements [https://t.co/OVH4kVxsgk]
3332,$FOG - Falcon Oil &amp; Gas Ltd. - Filing of Interim Financial Statements https://t.co/FqBlR4UcR3
3334,$FOG - Falcon Oil &amp; Gas Ltd. Falcon Oil &amp; Gas Ltd. - Filing Of Interim Financial Statements https://t.co/XFYdk9K9oV
3335,"🪙🪙Qui possède énergie et #matièrespremières ? 
🔽🔽
 Classer les producteurs de #matièrespremières par grands blocs géopolitiques permet de mieux comprendre les rapports de force fondamentaux de notre époque. A lire ici 👉https://t.co/GA8XRfPGJp #oil #gas #iron #pétrole #acier https://t.co/HBJWMSShVE"
3336,"@WendyAndi6 @emmiegray @TomFitton No, it wasn’t surplus. Did you read anything I posted? We literally gave an energy policy that allows oil companies to export oil@and gas, regardless of what we need."
3337,"Kind of rough when they are one's that knowingly dropped investments in oil &amp; gas, and dumped a load of cash on the fans, and panels of the Green New Deal, that doesn't work, won't work, at least not until the population drops considerably, which is happening rapidly now. https://t.co/F3kvyRnW8e"
3338,What innovations in the industry will drive the decarbonisation of oil and gas? Find out what Nicolas Leong thinks in this video interview for @DNV_Group https://t.co/2wH0Y7EE9e
3339,RIEN à LA POMPE TOUJOURS ENTRE 1.80 ET 2€ POUR le GAS OIL que l'on nous a fortement recommander pour nos voitures et camions .... https://t.co/r8U9DqFJ1u
3340,"@nameless_cynic @KristijanKrkac @oleksiireznikov @AndrejPlenkovic Russia is just about to be reduced to the status of an Asian middle power. Not even Armenia wants to be under her security umbrella.
Moscow should be stripped off her UN Security Council seat. 

Btw. Croatia's oil &amp; gas imports from Russia are next to zero."
3341,"Countries could not even agree on the need to phase down oil and gas use, which is absolutely critical to meeting the 1.5 degree limit.  We are at a point in the climate crisis where we must do what is necessary to secure a livable planet for all @CANIntl @CAN_Tanzania @350"
3342,Minister overturns council refusal and allows UK Oil and Gas to sink appraisal well on edge of Surrey Hills
3343,"@BBCPolitics Cut energy use to save the planet. Surely though a better answer is the world telling the oil and gas producers to reduce their price, or is this just too simple ?"
3344,🥑🍳🥚🍤🍒🍊🍯🍞🥐🥖🥞🍯🍞🥐🥖🍎🍐🍊🥫🍳🥚🍋🍌🍉🥦🍎🍍🍑🍇🍓Stigma is costing oil and gas majors their staff
3345,"P.E.I. gas, furnace oil, diesel prices drop Nov. 25, 2022 | SaltWire https://t.co/jtDfRD5Iji"
3346,@Dominiquetaegon A review has claimed that despite the collapsing oil prices that the price of gas at the pump is still atrociously expensive because of ignorant asses sprouting climate garbage and expecting us to hand in our cars ….hold the phone!
