,2022-11-28
4891,"@Clayton89430236 @mirandadevine what you will come to realise is the cheapest form of energy generation RIGhT NOW is renewable energy. coupled with storage it WILL replace oil, gas and coal as a fuel source."
4892,"If WE leave in North America WE are blessed &amp; grateful that WE have an abundance of natural resources (#ESG Oil, Gas, Geothermal, Hydro, Nuclear, FRESH WATER ....). These resources &amp; many others validate the why the Rest of the World r coming to North America 🇨🇦🇺🇸🇲🇽. #WakeUpCall"
4893,"@allstarcharts Buying:
Consumer Stocks, mostly apparel
Industrials, Electrical Components/Manufacturers
Financials, the big insurers.

Watching:
Oil &amp; Gas, particularly the large caps
Clean Energy, solar and lithium
Utilities, electrical and water

Avoiding:
Just about everything tech/growth"
4894,What about considering the US’ place as the third largest oil exporter or second largest natural gas exporter in the world? https://t.co/nLIVk0GuNS
4895,"@RepBoebert Hey, with all of the oil being taken out of Colorado, why are our gas prices so high?  Could it be profit taking from the O&amp;G companies?  And how much Colorado oil/gas gets shipped overseas?"
4896,@ReedeviDance @Highway_30 Like I said in another tweet the vaccine is why I got let go for refusal for taking it during the lockdown. But it just wasn't the vaccine once Biden took office he cut all natural gas and oil drilling I did that for 16 years. It was a combination of things. I blame myself too
4897,"@RaisingTheBAR47 Maybe for oil, I do this with a brick for natural gas"
4898,@Zuzu1025 @Binglish14 @TruthJustis4USA @mattgaetz This the latest https://t.co/a0DmMbrWDK
4899,@RepMTG You need to tell that to Big Pharma. Just like not addressing high gas prices with Big Oil you are ignoring the obvious culprit in this problem. High prescription prices and shortages are being pushed by the big companies. Hold them to task.
4900,"@WilliamsRuto @MamaRachelRuto 
https://t.co/KM5vCrEpTW"
4901,"@yrulaughing418 @SarcasmStardust LMAO at them being “allies”

China is just Biden their time before Russia collapses (soon) so they can move in and take over the oil and minerals.

Russia is nothing more than a gas station with nukes, and the CCP knows it"
4902,"@OutdoorGuy2021 @elonmusk Water isn’t a fuel source. Hydrogen is made from spending lots of electricity to split hydrogen out of water. That electricity comes from coal, gas and other crap. The other alternative is to extract hydrogen directly from oil/gas and then release the carbon into the air."
4903,"@RepBoebert Lauren Boebert is either a liar or just plain dumb. Why would anyone listen to her???
This is from your side Republicans:
https://t.co/yebR7xZLcx"
4904,"@PMOIndia @narendramodi Thanks Pm Modiji your startup with solar panels and hydrogen gas major effect on economy in future, crude oil reserves not available it's effect on environment, Great road infrastructure and 100% electricfy railway, high speed internet change life of India"
4905,"@RepBoebert Hey Bobo - how about sponsoring a bill that makes it ILLEGAL to export natural gas, oil or any energy source from the US.  Keep all domestic production here instead of going to the world market?"
4906,"The Biden administration on Saturday eased some oil sanctions on Venezuela in an effort to support newly restarted negotiations between President Nicolás Maduro's government and its opposition.
https://t.co/IQBicYQJek"
4907,"@Jim_Jordan @GOPLeader How long till we see results of this travesty? How many Americans will suffer from hunger, heat loss &amp; financial difficulties due to Biden's policies to kill oil &amp; gas drilling in this nation and his fantasy 'green deal' policies? He is turning us into a third world nation."
4908,"Time will tell whether Teslas will last
&amp; if repairs are expensive.
Any advances in EV are welcome
as long as charger methods are universal
 i.e. there's only one gasoline
(and please don't pretend that ""synthetic"" oil is synthetic or that gas grades are a concern
in 99% of cars)"
4909,"@gordon_struth @RealMediaGB @DefraGovUK I love oil and gas it keeps me warm .
If you really want the truth read the Holy Bible."
4910,"@mommajessiec Pour hot water and liquid soap in it. Put it on a gas burner until it boils. Remove it  Scrub the hell out of it all over with a SOS pad.  Put it on a gas burner. Go watch TV.  When you smell something burning, go get a hand mitt remove from burner. Use a cloth with flax seed oil"
4911,@FoxNews Honestly who gives a blank? Sooner or later they will be seen driving a oil and gas car like they should and want to.
4912,"@thoreauawhelan Maybe the plant didn't pay it's coal, natural gas, or oil bill, and they were cut off."
4913,"@middleism @mirandadevine What you'll come to understand is there is no direct replacement for oil products. Yet.

So as you cut off oil and gas to help the planet for a supposed CO2 issue..

You'll wind up murdering people.

CO2=People 

The people who say there is a problem just want people dead."
4914,"@zeitgeist1975 @POTUS You obviously don’t understand economics. I don’t care what strict price controls there are, the price will go up. Why do you think Biden cut off the pipelines, resources for more oil day 1. You can’t sell more expensive cars with cheap gas prices. Oil has strict price controls"
4915,"@nigelwalsh @nigelwalsh Yep, only in those countries that are addicted to other sources of energy. Welcome to North America 🇨🇦🇺🇸🇲🇽 which has an abundance of #ESG Oil &amp; Gas."
4916,"@WhiteHouse Y'all can't even lower gas prices.
You kill jobs in America!
Sell our oil!
Leave arms behind to our enemies!
You let our enemies come through our Southern Border!
Chinese drugs pour into our country!
Our streets are riddled with crime!
Y'all suck!"
4917,@mfaria11 Like maybe the oil companies?  Gas prices came down after election day.  Just saying.
4918,@PatRyanUC @ojiibikaawi I’m reading a lot of BS about why gas prices and oil prices are the way they are but the only fact I’ve seen stated by anyone is the fact that EXXON MOBIL PROFITED BY $17 BILLION IN 3 MONTHS!!!!!! Get a grasp on reality people!
4919,"So the POTUS has given the green light to US Oil company to go ahead &amp; drill for oil in Venezuela, while proclaiming “ there will no more oil drilling, franking or gas exploration in the US. Hypocrisy rules with Biden &amp; Democrats. Fuck the world is the message from Biden https://t.co/rmBfFtyN8L"
4920,"@Barb2216123 @FranceneCorbeil @JDCocchiarella Truck inherited a good economy, COVID, screwed up supply chains, and the kicker was the war in Ukraine made gas go up. It's not the admin's fault; the ugly red and blue. Both parties need to do more to wean us off foreign oil. But gas is down. Check the info for yourself"
4921,"OUR STORY documents Indigenous-led work to protect the last lands of the Greater Chaco untouched by oil &amp; gas, as well as the health &amp; well-being of its communities. https://t.co/6ymdIJRLwZ @VideoProjectSF #TeachWithFilm #NativeAmericanHertiageMonth https://t.co/Vlmotdvufg"
4922,"@MariePierreV @fbermingham @Ensemble_UE @becht_olivier @berndlange @bueti @AnnaAsimakopoul @HelmutScholzMEP @EU2022_CZ @Trade_EU In addition,the us has benefitted greatly by selling gas and oil to the EU directly at a very high price which is destroying the EU economy.The reason why the EU economy is still ok is because China is purchasing our goods and their workers are working overtime to make our goods"
4923,"@CTVNews Must be climate change, racisms, trans phobia, all the isms and phobias! This never happened until we started recording the weather... ummm 

must be the Farmers fault, and oil n gas."
4924,"@johnmccain09 @FCuckerTarlson @RealJamesWoods The reason 2022 approved permits are at all time low is because Dems want to ban fracking. 

You either want to ban fracking or you want oil companies to drill and drive down price of oil. You can't have both. So take a look in your own backyard next time you're upset about gas"
4925,"@FrankaRussojr2 @PhilCowell3 @ElishaP66705412 @RandyWuerger Meanwhile, and I don’t even like Biden, he has us at full employment, beating the world on gas and inflation, drilling more domestic oil than under Trump and United nato. Your strategy is just going to usher them back into office"
4926,"Russia will not trade oil, oil products and gas with countries that will introduce a price ceiling.
This was stated by the press secretary of the President Dmitry Peskov in an interview with Pavel Zarubin. However, he stressed that “no one is going to shoot themselves in the foot"
4927,"@castlvillageman All tha oil, gas and everything else is ours any way it make me laugh that you think you have a choice. Why are you mad England anyway because we beat you in a war?"
4928,"@am_misfit Big bangs and bombs going off in Russian oil and gas terminals is a great way of protesting in 🇷🇺about the unjust war in Ukraine 🇺🇦. I really like to Russian arms dumps going off with a bang💥, they are music to my ears and they save countless Ukrainian lives. It’s spectacular!!"
4929,"Like other people around Wick, former fishing port where the wind farm’s operations are based, Mr. Larter also considers himself fortunate to have signed onto a business growing as Europe seeks to replace oil &amp; gas, whose production has been a mainstay https://t.co/HM4RfhCxxg"
4930,"@Jac810501 @GApeach848 @BlackKnight10k Do you realize the globe tends to follow the US and our economy is certainly crippled. Why was gas higher during Obama and Biden years than Trumps 4? Hmmm, maybe Trump used our own oil."
4931,"@MattWallace888 Fools can do anything they want, but what they can't do is avoid the consequences of their decisions. Biden's free money and war on oil and gas gave us insane inflation.
The open border is going to lead to countless needless deaths.
2024 is going be awful"
4932,"@Gogs73 You really do not understand about the energy produced in Scotland. 1st the companies than have the leases for the oil or gas fields own all they produce, not Scotland. The Scottish government get the money from the lease, like rent. Then they get all the tax back. Got it ?"
4933,"@WarnockWarrior @BaddCompani And the price of gas is determined by oil companies, not politicians."
4934,"@RBReich Who’s the Big Guy..??

BIDEN SHUT DOWN AMERICAN OIL AND GAS PRODUCTION … on his first day in office ….

HEY REICH .. WTF DID HE THINK WOULD HAPPEN ? https://t.co/cviqhhYBUW"
